valor_curso;valor_area_materia;valor_criterio_evaluacion;descripcion_criterio_evaluacion
"2º ESO";"Educación ético-cívica";"Reconocer los valores fundamentales de la democracia en la Constitución Española y la noción de sistema democrático como forma de organización política en España y en el mundo.";"Este criterio valora si el alumnado conoce los procesos de democratización de muchos países como un logro de la civilización humana en todo el mundo, de los conceptos claves del sistema democrático, como el sistema de elecciones, el pluralismo político, el gobierno de la mayoría y los conflictos entre legitimidad y legalidad democráticas, su valoración de la democracia como una conquista ético-política de todos los ciudadanos españoles y su aplicación para enjuiciar actuaciones y actitudes cotidianas de la vida pública (objetivo 6 y 7)."
"2º ESO";"Educación ético-cívica";"Identificar y expresar las principales teorías éticas";"Este criterio valora el conocimiento de los conceptos claves de algunas de las teorías éticas que más han influido en la conquista de los derechos y libertades en Occidente (objetivo 8 y 9)."
"2º ESO";"Educación ético-cívica";"Analizar las causas que provocan los principales problemas sociales del mundo actual, utilizando de forma crítica la información que proporcionan los medios de comunicación e identificar soluciones comprometidas con la defensa de formas de vida más justas.";"Este criterio valora si identifican y comprenden algunas de las causas que provocan los principales problemas sociales del mundo actual (reparto desigual de la riqueza, explotación infantil, emigraciones forzadas, etc.), utilizando con rigor y de forma crítica la información obtenida de los distintos medios de comunicación; si se reconoce la actuación de organismos e
instituciones comprometidas con la defensa de formas de vida más justas y se manifiestan actitudes de tolerancia y solidaridad al plantear soluciones (objetivo 8)."
"2º ESO";"Educación ético-cívica";"Reconocer la existencia de conflictos y el papel que desempeñan en los mismos las organizaciones internacionales y las fuerzas de pacificación. Valorar la cultura de la paz, la importancia de las leyes y la participación humanitaria para paliar las consecuencias de los conflictos.";"Este criterio valora si el alumnado conoce los conflictos más relevantes del mundo actual y su localización, la actuación de las organizaciones internacionales, de las fuerzas de pacificación y las leyes por las que se rigen. Asimismo, se pretende comprobar si valora la cultura de la paz en la convivencia diaria y si reflexiona y asume el papel vital que tiene la participación humanitaria para mitigar las derivaciones negativas de los conflictos (objetivo 9)."
"2º ESO";"Educación Física";"Identificar los hábitos higiénicos y posturales saludables relacionados con la actividad física y con la vida cotidiana.";"Este criterio valora si el alumnado, durante la práctica de actividad física, identifica y lleva a cabo determinados hábitos, como por ejemplo usar la indumentaria adecuada, hidratarse durante la actividad o atender a su higiene personal después de las sesiones. El alumnado, igualmente, deberá reconocer las posturas adecuadas en las actividades físicas que se realicen y en acciones de la vida cotidiana como estar sentado, levantar cargas o transportar mochilas (objetivo 1)."
"2º ESO";"Educación Física";"Reconocer a través de la práctica, las actividades físicas que se desarrollan en una franja de la frecuencia cardiaca beneficiosa para la salud.";"Este criterio valora si el alumnado calcula su zona de trabajo óptima a partir de un cálculo porcentual de su frecuencia cardiaca máxima teórica. Posteriormente, en cuanto a los procedimientos, analiza si diferentes actividades físicas se encuentran dentro del intervalo de lo que se considera una actividad aeróbica (objetivo 2)."
"2º ESO";"Educación Física";"Incrementar la resistencia aeróbica y la flexibilidad respecto a su nivel inicial.";"Este criterio valora si el alumnado es autoexigente en su esfuerzo para mejorar los niveles de resistencia y flexibilidad, mediante la participación activa en las sesiones. Se deberá tener en cuenta la mejora respecto a su propio nivel inicial, y no sólo respecto al resultado obtenido (objetivo 2)."
"2º ESO";"Educación Física";"Mostrar autocontrol en la aplicación de la fuerza y en la relación con el adversario, ante situaciones de contacto físico en juegos y actividades de lucha.";"Este criterio valora si el alumnado aplica la fuerza de forma proporcionada atendiendo a la variabilidad de la situación y aplicando de forma correcta las técnicas enseñadas. También se valorará la capacidad de mostrarse respetuoso con el oponente, realizando la actividad de lucha dentro de las normas establecidas (objetivo 3)."
"2º ESO";"Educación Física";"Realizar de forma autónoma un recorrido de sendero cumpliendo normas de seguridad básicas y mostrando una actitud de respeto hacia la conservación del entorno en el que se lleva a cabo la actividad.";"Este criterio valora la competencia del alumnado para realizar el recorrido de forma autónoma cumpliendo unas normas de seguridad básicas como llevar una indumentaria adecuada, seguir el sendero y contar con todo el material necesario para completar el recorrido, También se evaluará la capacidad de usar recipientes donde depositar los residuos producidos durante la marcha, o cómo evolucionar por terrenos sin perjudicar a la flora y la fauna del entorno (objetivo 4)."
"2º ESO";"Educación Física";"Crear y poner en práctica una secuencia armónica de movimientos corporales a partir de un ritmo escogido.";"Este criterio valora si el alumnado escoge y sigue un ritmo y seleccionar una secuencia de movimientos para desarrollarlos armónicamente. También se hace hincapié en la coordinación, como un elemento fundamental para el rendimiento en cualquier actividad física Se valorará la adecuación de la secuencia al ritmo, así como la capacidad creativa y la desinhibición personal en la preparación y ejecución de la actividad (objetivo 5)."
"2º ESO";"Educación Física";"Manifestar actitudes de cooperación, tolerancia, deportividad y “juego limpio” tanto cuando se adopta el papel de participante como el de espectador en la práctica de un deporte colectivo.";"El alumnado participará en situaciones competitivas del deporte colectivo escogido. Se valorará su capacidad de implicarse y esforzarse en cumplir las responsabilidades que le asigna su propio equipo. También se le valorará el respeto a las normas, al árbitro, a los propios compañeros y a los oponentes, así como la aceptación del resultado. Asimismo se valora la participación en la práctica de deportes recreativos y alternativos como forma de encuentro sin la presión competitiva de los deportes más convencionales. Cuando actúe como espectador se le valorará, la capacidad de mostrarse participativo y motivado por la competición y el respeto a jugadores, al árbitro y a sus decisiones (objetivo 6)."
"2º ESO";"Educación Física";"Manifestar una actitud crítica ante las prácticas y valoraciones que se hacen del deporte y del cuerpo a través de los diferentes medios de comunicación.";"Este criterio valora si el alumnado, a partir del análisis de la información que ofrecen los medios de comunicación (prensa, revistas para adolescentes, Internet, radio, TV) que aborden temáticas vinculadas al deporte y al cuerpo vigentes en la sociedad, analice de forma crítica temas como la imagen corporal, los estilos de vida en la sociedad actual, los valores de las diferentes vertientes del deporte o la violencia y la competitividad (objetivo 7)."
"2º ESO";"Educación Física";"Utilizar las tecnologías de la información y la comunicación como recurso de la materia.";"Se valora la competencia alcanzada por el alumnado para realizar sencillas investigaciones utilizando las TIC para profundizar en distintos contenidos, registrar datos, presentar información (objetivo 8)."
"2º ESO";"Educación Física";"Incrementar la resistencia aeróbica y la flexibilidad respecto a su nivel inicial.";"Se pretende comprobar que el alumnado es autoexigente en su esfuerzo para mejorar los niveles de resistencia y flexibilidad, mediante la participación activa en las sesiones. Se deberá tener en cuenta la mejora respecto a su propio nivel inicial, y no sólo respecto al resultado obtenido."
"2º ESO";"Educación Física";"Reconocer a través de la práctica, las actividades físicas que se desarrollan en una franja de la frecuencia cardiaca beneficiosa para la salud.";"En relación a los conceptos, se evaluará si el alumnado calcula su zona de trabajo óptima a partir de un cálculo porcentual de su frecuencia cardiaca máxima teórica. Posteriormente, en cuanto a los procedimientos, analizará si diferentes actividades físicas se encuentran dentro del intervalo de lo que se considera una actividad aeróbica."
"2º ESO";"Educación Física";"Mostrar autocontrol en la aplicación de la fuerza y en la relación con el adversario, ante situaciones de contacto físico en juegos y actividades de lucha.";"Este criterio servirá para comprobar si el alumnado aplica la fuerza de forma proporcionada atendiendo a la variabilidad de la situación y aplicando de forma correcta las técnicas enseñadas. También se valorará la capacidad de mostrarse respetuoso con el oponente, realizando la actividad de lucha dentro de las normas establecidas."
"2º ESO";"Educación Física";"Manifestar actitudes de cooperación, tolerancia y deportividad tanto cuando se adopta el papel de participante como el de espectador en la práctica de un deporte colectivo.";"El alumnado participará en situaciones competitivas del deporte colectivo escogido. Se valorará su capacidad de implicarse y esforzarse en cumplir las responsabilidades que le asigna su propio equipo. También se valorará el respeto a las normas, al árbitro, a los propios compañeros y a los oponentes, así como la aceptación del resultado. Cuando actúe como espectador se valorará, la capacidad de mostrarse participativo y motivado por la competición y el respeto a jugadores, al árbitro y sus decisiones."
"2º ESO";"Educación Física";"Crear y poner en práctica una secuencia armónica de movimientos corporales a partir de un ritmo escogido.";"El alumnado deberá escoger un ritmo y seleccionar una secuencia de movimientos para desarrollarlos armónicamente. Se valorará la adecuación de la secuencia al ritmo, así como la capacidad creativa y la desinhibición personal en la preparación y ejecución de la actividad."
"2º ESO";"Educación Física";"Realizar de forma autónoma un recorrido de sendero cumpliendo normas de seguridad básicas y mostrando una actitud de respeto hacia la conservación del entorno en el que se lleva a cabo la actividad.";"El alumnado será capaz de realizar el recorrido de forma autónoma cumpliendo unas normas de seguridad básicas como llevar una indumentaria adecuada, seguir el sendero y contar con todo el material necesario para completar el recorrido, También se evaluará la capacidad de usar recipientes donde depositar los residuos producidos durante la marcha, o cómo evolucionar por terrenos sin perjudicar la flora y la fauna del entorno."
"2º ESO";"Educación para la ciudadanía y los derechos humanos";"Defender las propias opiniones y escuchar las de los demás mostrando una actitud de respeto y ayuda hacia las personas. Valorar positivamente las diferencias.";"Este criterio se valora la competencia social y emocional del alumnado, la empatía, la responsabilidad de su conducta y la actitud solidaria en el grupo familiar o social más cercano (objetivo 1)"
"2º ESO";"Educación para la ciudadanía y los derechos humanos";"Participar en la vida del centro y del entorno y practicar el diálogo para superar los conflictos en las relaciones escolares y familiares.";"Este criterio valora la competencia del alumnado para utilizar habilidades sociales de respeto y tolerancia hacia las personas de su entorno y si utilizan de forma sistemática el diálogo y la mediación como instrumento para resolver los conflictos, rechazando cualquier tipo de violencia hacia cualquier miembro de la comunidad escolar o de la familia. A través de la observación y del contacto con las familias, se puede conocer la responsabilidad con que el alumnado asume las tareas que le corresponden. Por otra parte, la observación permite conocer el grado de participación en las actividades del grupo-clase y del centro educativo, y el compromiso con la elaboración y cumplimiento de las normas de convivencia, organización y funcionamiento (objetivo 2)."
"2º ESO";"Educación para la ciudadanía y los derechos humanos";"Identificar los principios básicos de las Declaración Universal de los Derechos Humanos y su evolución, distinguir situaciones de violación de los mismos y reconocer y rechazar las desigualdades de hecho y de derecho, en particular las que afectan a las mujeres.";"Este criterio valora el conocimiento sobre el nivel de respeto y aplicación social de la Declaración Universal de los Derechos Humanos y otras convenciones y declaraciones universales, su evolución histórica, si el alumnado reconoce los actos y las situaciones de violación de derechos humanos en el mundo actual, las discriminaciones que todavía sufren algunos colectivos, tanto en la legislación como en la vida real y, particularmente, si es capaz de describir y rechazar la discriminación de hecho y de derecho que sufren las mujeres (objetivos 3 y 5)."
"2º ESO";"Educación para la ciudadanía y los derechos humanos";"Identificar y rechazar, a partir del análisis de hechos reales o figurados, las situaciones de discriminación hacia personas de diferente origen, género, ideología, religión, orientación afectivo-sexual y otras, respetando las diferencias personales y mostrando autonomía de criterio.";"Este criterio valora si el alumnado, ante la presentación de un caso o situación simulada o real, reconoce la discriminación que, por motivos diversos, sufren determinadas personas en las sociedades actuales y si manifiesta autonomía de criterio, actitudes de rechazo hacia las discriminaciones y respeto por las diferencias personales (objetivos 4 y 5)."
"2º ESO";"Educación para la ciudadanía y los derechos humanos";"Reconocer los principios democráticos y las instituciones fundamentales que establece la Constitución española y el Estatuto de Autonomía de Castilla-La Mancha y describir la organización, funciones y forma de elección de los órganos de gobierno municipal, autonómico y estatal.";"Este criterio valora el conocimiento del sistema político español, la organización, funciones y funcionamiento de los principales órganos de gobierno estatales, autonómicos y municipales y el papel que corresponde a los ciudadanos en la elección y control de los mismos, y si es capaz de aplicar los principios del funcionamiento democrático a distintas situaciones reales (objetivo 6)."
"2º ESO";"Educación para la ciudadanía y los derechos humanos";"Identificar los principales servicios públicos que deben garantizar las administraciones, reconocer la contribución de los ciudadanos y ciudadanas en su mantenimiento y mostrar, ante situaciones de la vida cotidiana, actitudes cívicas relativas al cuidado del entorno, la seguridad vial, la protección civil y el consumo responsable.";"Este criterio valora si reconocen los principales servicios que las administraciones prestan a los ciudadanos, el sentido de responsabilidad pública de los cargos elegidos y, a la vez, las obligaciones que corresponden a cada ciudadano en el cuidado y mantenimiento de los servicios públicos a través de la contribución fiscal. Asimismo, se trata de comprobar que se conocen las obligaciones cívicas que le corresponden en el cuidado del entorno, la seguridad vial, la protección civil o el consumo responsable (objetivo 7)."
"2º ESO";"Educación para la ciudadanía y los derechos humanos";"Identificar algunos de los rasgos de las sociedades actuales (desigualdad, pluralidad cultural, compleja convivencia urbana, etc.) y desarrollar actitudes responsables que contribuyan a su mejora.";"Este criterio pretende evaluar si se sabe identificar las causas de la desigual distribución de la riqueza, el fenómeno de la pluralidad cultural en las sociedades europeas actuales, los diversos problemas que se localizan en los medios urbanos (racismo, enfrentamiento en el uso de los espacios comunes, tribus urbanas, botellón, etc) y si el alumnado reconoce y asume las actuaciones que cada ciudadano puede realizar para mejorarlos (objetivo 8)."
"2º ESO";"Educación para la ciudadanía y los derechos humanos";"Identificar las características de la globalización y el papel que juegan en ella los medios de comunicación, reconocer las relaciones que existen entre la sociedad en la que vive y la vida de las personas de otras partes del mundo.";"Este criterio valora el nivel de análisis del alumnado sobre el papel de la información y la comunicación en el mundo actual y las relaciones existentes entre la vida de las personas de distintas partes del mundo como consecuencia de la globalización, si comprende las repercusiones que determinadas formas de vida del mundo desarrollado tienen en los países en vías de desarrollo y si manifiesta actitudes de solidaridad con los grupos desfavorecidos (objetivo 8)."
"2º ESO";"Educación para la ciudadanía y los derechos humanos";"Utilizar diferentes fuentes de información y considerar las distintas posiciones y alternativas existentes en los debates que se planteen sobre problemas y situaciones de carácter local o global.";"Este criterio valora el uso que el alumnado hace de las técnicas del debate, si se documenta debidamente utilizando distintas fuentes de información y si es capaz de analizarlas, sintetizar la información para presentar sus opiniones de forma rigurosa, si argumenta debidamente, considera las distintas posiciones y alternativas en cada uno de los problemas planteados y llega a elaborar un pensamiento propio y crítico, presentando las conclusiones tanto de forma oral como escrita (objetivo 9)."
"2º ESO";"Educación para la ciudadanía y los derechos humanos";"Reconocer la existencia de conflictos y el papel que desempeñan en los mismos las organizaciones internacionales y las fuerzas de pacificación. Valorar la importancia de las leyes y la participación humanitaria para paliar las consecuencias de los conflictos.";"Este criterio valora si conocen los conflictos más relevantes del mundo actual y su localización, la actuación de las organizaciones internacionales, de las fuerzas de pacificación y las leyes por las que se rigen. Asimismo, se pretende comprobar si el alumnado reflexiona y asume el papel vital que tiene la participación humanitaria y la presencia de las organizaciones no gubernamentales para mitigar las derivaciones negativas de los conflictos (objetivo 9)."
"2º ESO";"Educación plástica y visual";"Identificar los elementos constitutivos esenciales (configuraciones estructurales, variaciones cromáticas, orientación espacial y textura) de objetos y/o aspectos de la realidad.";"Este criterio valora la competencia para identificar las cualidades que determinan su valor físico, funcional o estético y de describir por medio de recursos plásticos las proporciones y las relaciones de forma, color, ritmo, textura, presentes en la realidad para interpretarla objetiva o subjetivamente (objetivo 1)."
"2º ESO";"Educación plástica y visual";"Realizar creaciones plásticas siguiendo el proceso de creación demostrando valores de iniciativa, creatividad e imaginación a la hora de elegir y disponer de los materiales más adecuados para los objetivos prefijados y realizar la autoevaluación continua del proceso.";"Este criterio valora si el alumnado es competente para tomar decisiones especificando los objetivos y las dificultades, proponer diferentes opciones teniendo en cuenta las consecuencias y evaluar cual es la mejor solución aceptando los propios errores como instrumento de mejora (objetivo 2)."
"2º ESO";"Educación plástica y visual";"Representar objetos e ideas de forma bi o tridimensional aplicando técnicas gráficas y plásticas y conseguir resultados concretos en función de unas intenciones en cuanto a los elementos visuales (luz, sombra, textura) y de relación.";"Este criterio valora si el alumnado es competente para utilizar las estrategias compositivas adecuadas, realizar un buen uso de las técnicas y diferenciar el origen y variaciones de los elementos visuales (luz, sombra y textura) (objetivo 3)."
"2º ESO";"Educación plástica y visual";"Utilizar recursos informáticos y nuevas tecnologías en el campo de la imagen fotográfica, el diseño gráfico, el dibujo asistido por ordenador y la edición videográfica.";"Criterio que pretende evaluar si el alumnado es competente para utilizar diversidad de herramientas de la cultura actual relacionadas con las tecnologías de la información y la comunicación para realizar sus propias creaciones (objetivo 4)."
"2º ESO";"Educación plástica y visual";"Diferenciar los distintos estilos y tendencias de las artes visuales a través del tiempo y atendiendo la diversidad cultural,";"Este criterio pretende evaluar si el alumnado es capaz de valorar las formas e imágenes que propone el campo del arte y el nivel de interés mostrado por el estudio, análisis e interpretación de las mismas (objetivo 5)."
"2º ESO";"Educación plástica y visual";"Diferenciar y reconocer los procesos, técnicas, estrategias y materiales en imágenes del entorno audiovisual y multimedia.";"Este criterio valora si el alumnado es competente para identificar en imágenes de la vida real los procesos, técnicas, estrategias y materiales utilizados en la expresión visual; para diferenciar otros lenguajes; y para analizar, desde una actitud crítica, el uso que se hace del mismo para promover valores y comportamientos insolidarios, sexistas y discriminatorias (objetivo 6)."
"2º ESO";"Educación plástica y visual";"Elaborar y participar, activamente, en proyectos de creación visual cooperativos, como producciones videográficas o plásticas de gran tamaño, aplicando las estrategias propias y adecuadas del lenguaje visual y plástico.";"Este criterio permite conocer si el alumnado manifiesta actitudes de respeto, tolerancia, flexibilidad e interés favoreciendo, de esta manera, la competencia social (objetivo 7)."
"2º ESO";"Educación plástica y visual";"Reconocer y leer imágenes, obras y objetos de los entornos visuales (obras de arte, diseño, multimedia…).";"Este criterio pretende conocer si el alumnado es competente para tener actitudes críticas y de aprecio y respeto hacia las manifestaciones plásticas y visuales de su entorno, superando inhibiciones y prejuicios. Asimismo se valora su afición e interés por desarrollar en su tiempo de ocio, actividades artísticas (objetivo 8)."
"2º ESO";"Educación plástica y visual";"Identificar los elementos constitutivos esenciales (configuraciones estructurales, variaciones cromáticas, orientación espacial y textura) de objetos y/o aspectos de la realidad.";"Identificar los elementos constitutivos esenciales (configuraciones estructurales, variaciones cromáticas, orientación espacial y textura) de objetos y/o aspectos de la realidad. Con este criterio se comprueba si el alumno o la alumna es capaz de identificar las cualidades que determinan su valor físico, funcional o estético y de describir por medio de recursos plásticos las proporciones y las relaciones de forma, color, ritmo, textura, presentes en la realidad para interpretarla objetiva o subjetivamente."
"2º ESO";"Educación plástica y visual";"Representar objetos e ideas de forma bi o tridimensional aplicando técnicas gráficas y plásticas y conseguir resultados concretos en función de unas intenciones en cuanto a los elementos visuales (luz, sombra, textura) y de relación.";"Este criterio permite conocer si el alumnado es capaz de tomar decisiones especificando los objetivos y las dificultades, proponer diferentes opciones teniendo en cuenta las consecuencias y evaluar cual es la mejor solución. "
"2º ESO";"Educación plástica y visual";"	Diferenciar y reconocer los procesos, técnicas, estrategias y materiales en imágenes del entorno audiovisual y multimedia.";"Mediante este criterio se pretende saber si el alumnado es capaz de utilizar y analizar los medios tecnológicos como instrumentos de expresión visual mostrando una actitud crítica frente a las manifestaciones insolidarias, sexistas y discriminatorias. "
"2º ESO";"Educación plástica y visual";"Elaborar y participar, activamente, en proyectos de creación visual cooperativos, como producciones videográficas o plásticas de gran tamaño, aplicando las estrategias propias y adecuadas del lenguaje visual y plástico.";"Este criterio permite conocer si el alumnado manifiesta actitudes de respeto, tolerancia, flexibilidad e interés favoreciendo, de esta manera, la competencia social. "
"2º ESO";"Educación plástica y visual";"Realizar creaciones plásticas siguiendo el proceso de creación y demostrando valores de iniciativa, creatividad e imaginación.";"Mediante este criterio se pretende comprobar si el alumnado es capaz de tomar conciencia de las necesidades en función de los objetivos y de valorar, críticamente, su producción aceptando los propios errores como instrumento de mejora. "
"2º ESO";"Educación plástica y visual";"Elegir y disponer de los materiales más adecuados para elaborar un producto visual y plástico en base a unos objetivos prefijados y a la autoevaluación continua del proceso de realización.";"Con este criterio se comprueba si el alumnado es capaz de utilizar estrategias compositivas adecuadas, realizar un buen uso de las técnicas y diferenciar el origen y variaciones de los elementos visuales (luz, sombra y textura) para realizar sus propias creaciones. "
"2º ESO";"Educación plástica y visual";"Diferenciar los distintos estilos y tendencias de las artes visuales a través del tiempo y atendiendo a la diversidad cultural.";"Este criterio pretende evaluar si el alumnado es capaz de valorar las formas e imágenes que propone el campo del arte y el nivel de interés mostrado por el estudio, análisis e interpretación de las mismas. "
"2º ESO";"Historia y cultura de las religiones";"Explicar la pluralidad religiosa en el mundo identificando los rasgos fundamentales de la distribución de las grandes religiones en la actualidad.";"Este criterio valora la competencia del alumnado para tomar conciencia de la pluralidad religiosa existente en el mundo, identifica aquellas religiones que tienen mayor número de fieles, así como los rasgos generales de su distribución espacial pero también reconoce la pluralidad religiosa existente en dichos ámbitos."
"2º ESO";"Historia y cultura de las religiones";"Describir algunos mitos significativos de distintas religiones estableciendo comparaciones entre ellos e identificando su posible influencia en nuestra tradición cultural.";"Este criterio valora la competencia del alumnado en el conocimiento de algunos mitos presentes en diferentes religiones, por ejemplo, sobre la creación del mundo, del hombre, el origen del bien y del mal, etc.; si identifica elementos similares o diferentes en ellos y conoce algún ejemplo de su pervivencia en tradiciones, cuentos u obras literarias."
"2º ESO";"Historia y cultura de las religiones";"Explicar las relaciones existentes entre el judaísmo, el cristianismo y el Islam poniendo de manifiesto su tradición común y sus rasgos característicos diferenciales.";"Este criterio valora la competencia del alumnado para identificar los elementos comunes de las grandes religiones monoteístas y las tradiciones religiosas que las impregnan, así como si se conocen los rasgos fundamentales de sus doctrinas, sus preceptos y su culto y se es capaz de hacer explicitas sus diferencias."
"2º ESO";"Historia y cultura de las religiones";"Reconocer en algunos ritos de diferentes religiones la concepción que subyace sobre aspectos significativos relacionados con la vida de las personas, tales como el nacimiento, el matrimonio o la muerte y la pervivencia de tales creencias en la tradición cultural de los pueblos.";"Este criterio valora la competencia del alumnado para conocer algunos de los ritos que suelen estar presentes en las diferentes religiones, identifica las diferencias entre ellos y a qué responden y reconoce la pervivencia de determinadas concepciones religiosas en las prácticas y costumbres sociales actuales de la población en general."
"2º ESO";"Historia y cultura de las religiones";"Caracterizar los edificios sagrados identificativos de las diferentes religiones, su función y elementos relevantes, reconociéndolos como manifestaciones del patrimonio artístico.";"Este criterio valora la competencia del alumnado para identificar los espacios sagrados presentes en las diferentes religiones iglesias, sinagogas, mezquitas, pagodas, etc., se conoce la función que cada religión les otorga y los elementos más característicos que los integran. Por otra parte, permite comprobar que reconoce el valor que tienen como manifestaciones artísticas que forman parte del patrimonio cultural de los pueblos."
"2º ESO";"Historia y cultura de las religiones";"Poner ejemplos de manifestaciones escritas, plásticas o musicales, de diferentes épocas, vinculadas a creencias, celebraciones, ritos u otras expresiones religiosas, apreciando sus valores estéticos y valorando su contribución al patrimonio cultural.";"Este criterio valora la competencia del alumnado para conocer producciones artísticas vinculadas al hecho religioso, identificando en la iconografía, las imágenes, las fuentes escritas o las obras musicales, el reflejo de determinadas creencias, particularmente las referidas a la religión cristiana. Igualmente permite comprobar si reconoce en dichas manifestaciones valores estéticos asociados a su época y las considera parte del patrimonio artístico que debe contribuir a conservar."
"2º ESO";"Historia y cultura de las religiones";"Explicar la pluralidad religiosa en el mundo identificando los rasgos fundamentales de la distribución de las grandes religiones en la actualidad.";"Con este criterio se trata de comprobar que el alumnado ha tomado conciencia de la pluralidad religiosa existente en el mundo, identifica aquellas religiones que tienen mayor número de fieles, así como los rasgos generales de su distribución espacial pero también reconoce la pluralidad religiosa existente en dichos ámbitos."
"2º ESO";"Historia y cultura de las religiones";"Describir algunos mitos significativos de distintas religiones estableciendo comparaciones entre ellos e identificando su posible influencia en nuestra tradición cultural.";"Se trata de evaluar si el alumnado conoce algunos mitos presentes en diferentes religiones, por ejemplo, sobre la creación del mundo, del hombre, el origen del bien y del mal, etc.; si identifica elementos similares o diferentes en ellos y conoce algún ejemplo de su pervivencia en tradiciones, cuentos u obras literarias."
"2º ESO";"Historia y cultura de las religiones";"Explicar las relaciones existentes entre el judaísmo, el cristianismo y el Islam poniendo de manifiesto su tradición común y sus rasgos característicos diferenciales.";"Con este criterio se trata de evaluar si se identifican los elementos comunes de las grandes religiones monoteístas y las tradiciones religiosas que las impregnan, así como si se conocen los rasgos fundamentales de sus doctrinas, sus preceptos y su culto y se es capaz de hacer explicitas sus diferencias."
"2º ESO";"Historia y cultura de las religiones";"Reconocer en algunos ritos de diferentes religiones la concepción que subyace sobre aspectos significativos relacionados con la vida de las personas, tales como el nacimiento, el matrimonio o la muerte y la pervivencia de tales creencias en la tradición cultural de los pueblos.";"Se trata de comprobar que el alumnado conoce algunos de los ritos que suelen estar presentes en las diferentes religiones, identifica las diferencias entre ellos y a qué responden y reconoce la pervivencia de determinadas concepciones religiosas en las prácticas y costumbres sociales actuales de la población en general."
"2º ESO";"Historia y cultura de las religiones";"Caracterizar los edificios sagrados identificativos de las diferentes religiones, su función y elementos relevantes, reconociéndolos como manifestaciones del patrimonio artístico.";"Con este criterio se trata de comprobar que se identifican los espacios sagrados presentes en las diferentes religiones iglesias, sinagogas, mezquitas, pagodas, etc., se conoce la función que cada religión les otorga y los elementos más característicos que los integran. Por otra parte, permite comprobar que reconoce el valor que tienen como manifestaciones artísticas que forman parte del patrimonio cultural de los pueblos."
"2º ESO";"Historia y cultura de las religiones";"Poner ejemplos de manifestaciones escritas, plásticas o musicales, de diferentes épocas, vinculadas a creencias, celebraciones, ritos u otras expresiones religiosas, apreciando sus valores estéticos y valorando su contribución al patrimonio cultural.";"Este criterio pretende evaluar que el alumnado conoce producciones artísticas vinculadas al hecho religioso, identificando en la iconografía, las imágenes, las fuentes escritas o las obras musicales, el reflejo de determinadas creencias, particularmente las referidas a la religión cristiana. Igualmente permite comprobar si reconoce en dichas manifestaciones valores estéticos asociados a su época y las considera parte del patrimonio artístico que debe contribuir a conservar."
"2º ESO";"Lengua castellana y literatura";"Reconocer, junto al propósito y la idea general, ideas, hechos o datos relevantes en textos orales de ámbitos sociales próximos a la experiencia del alumnado y en el ámbito académico; captar la idea global y la relevancia de informaciones oídas en radio o en TV y seguir instrucciones para realizar autónomamente tareas de aprendizaje.";"Este criterio valora si el alumnado además de parafrasear o expresar oralmente el tema general de declaraciones públicas o informaciones de naturaleza diversa -avisos, normas, instrucciones sencillas, noticias... - sino que retienen ideas, hechos o datos significativos; también se comprueba si son capaces de resumir oralmente o por escrito presentaciones breves, estructuradas con claridad y con un registro divulgativo, relacionadas con temas académicos; finalmente, se constata si siguen instrucciones orales para realizar tareas constituidas por una secuencia de más de tres actividades (objetivo 1)."
"2º ESO";"Lengua castellana y literatura";"Realizar exposiciones orales sencillas sobre temas próximos a su entorno que sean del interés del alumnado, con la ayuda de medios audiovisuales y de las tecnologías de la información y la comunicación.";"Este criterio valora la competencia para presentar de forma ordenada y clara informaciones, previamente preparadas sobre algún tema de su interés próximo a su experiencia, de forma que sean relevantes para que los oyentes adquieran los conocimientos básicos sobre el tema que se expone. Dada la relativa brevedad de la exposición, se valorará especialmente la capacidad para seleccionar lo más relevante y para presentar la información con orden y claridad. También habrá que tener en cuenta si en las exposiciones orales son capaces de utilizar los apoyos que los medios audiovisuales y las tecnologías de la información y la comunicación proporcionan (objetivo 2)."
"2º ESO";"Lengua castellana y literatura";"Extraer informaciones concretas e identificar el propósito en textos escritos de ámbitos sociales próximos a la experiencia del alumnado; seguir instrucciones de cierta extensión en procesos poco complejos; identificar el tema general y temas secundarios y distinguir cómo está organizada la información.";"Este criterio valora la competencia para extraer informaciones concretas localizadas en varios párrafos del texto; si identifican el acto de habla (protesta, advertencia, invitación...) y el propósito comunicativo, aunque en ellos no haya expresiones en que se hagan explícitos; siguen instrucciones para seguir procesos de una cierta extensión, aunque poco complejos, en actividades propias del ámbito personal y relacionadas con tareas de aprendizaje; identifican el tema general de un texto y los temas secundarios reconociendo los enunciados en los que aparece explícito; identifican los elementos de descripciones técnicas, de las fases de procesos poco complejos, y de la secuencia de los hechos en narraciones con desarrollo temporal lineal y no lineal y aplican técnicas de organización de ideas como esquemas jerárquicos o mapas conceptuales (objetivo 3)."
