valor_curso;valor_area_materia;valor_criterio_evaluacion;descripcion_criterio_evaluacion
"3º ESO";"Ciencias de la naturaleza";"Reconocer que en la salud influyen aspectos físicos, psicológicos y sociales, y valorar la importancia de los estilos de vida para prevenir enfermedades y mejorar la calidad de vida, así como las continuas aportaciones de las ciencias biomédicas";"Con este criterio se pretende valorar si el alumnado posee un concepto actual de salud, y si es capaz de establecer relaciones entre las diferentes funciones del organismo y los factores que tienen una mayor influencia en la salud, como son los estilos de vida. Además, ha de saber distinguir los distintos tipos de enfermedades: infecciosas, conductuales, genéticas, por intoxicación, etc., relacionando la causa con el efecto. Ha de entender los mecanismos de defensa corporal y la acción de vacunas, antibióticos y otras aportaciones de las ciencias biomédicas en la lucha contra la enfermedad."
"3º ESO";"Ciencias de la naturaleza";"Conocer los aspectos básicos de la reproducción humana y describir los acontecimientos fundamentales de la fecundación, embarazo y parto. Comprender el funcionamiento de los métodos de control de la natalidad y valorar el uso de métodos de prevención de enfermedades de transmisión sexual.";"A través de este criterio se intenta comprobar si los alumnos y las alumnas distinguen el proceso de reproducción como un mecanismo de perpetuación de la especie, de la sexualidad entendida como una actividad ligada a toda la vida del ser humano y de comunicación afectiva y personal. Deben conocer, además, los rasgos generales anatómicos y de funcionamiento de los aparatos reproductores masculino y femenino y explicar a partir de ellos las bases de algunos métodos de control de la reproducción o de ciertas soluciones a problemas de infertilidad. Por último, deben saber explicar la necesidad de tomar medidas de higiene sexual individual y colectiva para evitar enfermedades de transmisión sexual."
"3º ESO";"Ciencias de la naturaleza";"Explicar los procesos fundamentales que sufre un alimento a lo largo de todo el transcurso de la nutrición, utilizando esquemas y representaciones gráficas para ilustrar cada etapa, y justificar la necesidad de adquirir hábitos alimentarios saludables y evitar las conductas alimentarias insanas.";"Se pretende evaluar si el alumnado conoce las funciones de cada uno de los aparatos y órganos implicados en las funciones de nutrición (digestivo, respiratorio, circulatorio, excretor), las relaciones entre ellos, así como sus principales alteraciones, y la necesidad de adoptar determinados hábitos de higiene. Asimismo, se ha de valorar si han desarrollado actitudes solidarias ante situaciones como la donación de sangre o de órganos y si relacionan las funciones de nutrición con la adopción de determinados hábitos alimentarios saludables para prevenir enfermedades como la obesidad, la diabetes o las enfermedades cardiovasculares, y si han desarrollado una actitud crítica ante ciertos hábitos consumistas poco saludables."
"3º ESO";"Ciencias de la naturaleza";"Conocer los órganos de los sentidos y explicar la misión integradora de los sistemas nervioso y endocrino, así como localizar los principales huesos y músculos del aparato locomotor. Relacionar las alteraciones más frecuentes con los órganos y procesos implicados en cada caso. Identificar los factores sociales que repercuten negativamente en la salud, como el estrés y el consumo de sustancias adictivas.";"Se pretende comprobar que los estudiantes saben cómo se coordinan el sistema nervioso y el endocrino, y aplican este conocimiento a problemas sencillos que puedan ser analizados utilizando bucles de retroalimentación, diagramas de flujo u otros modelos similares. Asimismo, han de caracterizar las principales enfermedades, valorar la importancia de adoptar hábitos de salud mental, e identificar los efectos perjudiciales de determinadas conductas como el consumo de drogas, el estrés, la falta de relaciones interpersonales sanas, la presión de los medios de comunicación, etc."
"3º ESO";"Ciencias de la naturaleza";"Recopilar información procedente de diversas fuentes documentales acerca de la influencia de las actuaciones humanas sobre los ecosistemas: efectos de la contaminación, desertización, disminución de la capa de ozono, agotamiento de recursos y extinción de especies. Analizar dicha información y argumentar posibles actuaciones para evitar el deterioro del medio ambiente y promover una gestión más racional de los recursos naturales.";"Se trata de evaluar si el alumnado sabe explicar algunas alteraciones concretas producidas por los seres humanos en la naturaleza, mediante la utilización de técnicas sencillas (indicadores biológicos, pruebas químicas sencillas) o la recogida de datos en publicaciones, para estudiar problemas como el avance de la desertización, la lluvia ácida, el aumento del efecto invernadero, la disminución de los acuíferos, etc. Por último, deben valorar el medio ambiente como un patrimonio de la humanidad y argumentar las razones de ciertas actuaciones individuales y colectivas para evitar su deterioro."
"3º ESO";"Ciencias de la naturaleza";"Identificar las acciones de los agentes geológicos externos en el origen y modelado del relieve terrestre, así como en el proceso de formación de las rocas sedimentarias.";"Se trata de comprobar que el alumnado tiene una concepción dinámica de la naturaleza y que es capaz de reconocer e interpretar en el campo o en imágenes la acción de los agentes geológicos externos más importantes. Se pretende también evaluar si el alumnado explica los distintos tipos de modelado del relieve terrestre producido por los agentes geológicos externos, así como la influencia de factores como el clima, el tipo de roca, su estructura, etc. Debe identificar en el paisaje las diferentes influencias que en él se manifiestan, geológicas, de los seres vivos y derivadas de la actividad humana."
"3º ESO";"Ciencias sociales, geografía e historia.";"Identificar los principales agentes e instituciones económicas así como las funciones que desempeñan en el marco de una economía cada vez más interdependiente, y aplicar este conocimiento al análisis y valoración de algunas realidades económicas actuales.";"Este criterio valora la competencia del alumnado para describir el funcionamiento básico de la economía a través del papel que cumplen los distintos agentes e instituciones económicas y si disponen, por tanto, de las claves imprescindibles para analizar algunos de los hechos y problemas económicos que les afectan directamente a ellos o a sus familias (inflación, coste de la vida, mercado laboral, consumo, etc.) o que caracterizan la actual globalización de la economía (espacio financiero y económico único, extensión del sistema capitalista, etc.) (objetivo 1)."
"3º ESO";"Ciencias sociales, geografía e historia.";"Analizar indicadores socioeconómicos de diferentes países y utilizar ese conocimiento para reconocer desequilibrios territoriales en la distribución de los recursos, explicando algunas de sus consecuencias y mostrando sensibilidad ante las desigualdades.";"Este criterio valora que es competente para comprender la información proporcionada por datos numéricos exponiendo sus conclusiones y se utiliza dicha información para identificar situaciones diferenciadas en el grado de desarrollo de los países. Además, se trata de evaluar si se deducen algunas consecuencias de dichas diferencias, en particular las relaciones de dependencia que generan, mostrando en sus opiniones rechazo hacia las desigualdades (objetivo 1)."
"3º ESO";"Ciencias sociales, geografía e historia.";"Caracterizar los principales sistemas de explotación agraria existentes en el mundo, localizando algunos ejemplos representativos de los mismos, y utilizar esa caracterización para analizar algunos problemas de la agricultura española.";"Este criterio valora la competencia del alumnado para reconocer los rasgos de los principales sistemas agrarios y las nuevas técnicas industriales aplicadas a la agricultura. Trata asimismo de comprobar si utilizan estos conceptos al analizar situaciones concretas que ilustren los problemas más destacados de la agricultura actual y en particular de la agricultura española en el marco del mercado europeo (objetivo 2)."
"3º ESO";"Ciencias sociales, geografía e historia.";"Identificar el desarrollo y la transformación reciente de las actividades terciarias, para entender los cambios que se están produciendo, tanto en las relaciones económicas como sociales.";"Con este criterio se trata de evaluar que se conoce el progresivo desarrollo y predominio de las actividades de servicios en la economía actual, así como el papel que tienen los transportes y las comunicaciones, utilizando este conocimiento para explicar el aumento de la población urbana y el crecimiento de las ciudades (objetivo 2)."
"3º ESO";"Ciencias sociales, geografía e historia.";"Describir las transformaciones que en los campos de las tecnologías, la organización empresarial y la localización se están produciendo en las actividades, espacios y paisajes industriales, localizando y caracterizando los principales centros de producción en el mundo y en España y analizando las relaciones de intercambio que se establecen entre países y zonas.";"Este criterio valora si conocen los principales tipos de industrias, se identifican las actuales formas de producción y los nuevos paisajes industriales y localizan las zonas productoras de energía y bienes industriales más destacados, reconociendo las corrientes de intercambio que genera la producción y el consumo (objetivo 2)."
"3º ESO";"Ciencias sociales, geografía e historia.";"Analizar algún ejemplo representativo de las tendencias migratorias en la actualidad identificando sus causas y relacionándolo con el proceso de globalización y de integración económica que se está produciendo, así como identificando las consecuencias para los países receptores y emisores y manifestando actitudes de solidaridad en el enjuiciamiento de este fenómeno.";"Este criterio valora el uso que hace de los conocimientos sobre las tendencias del crecimiento demográfico y de desarrollo económico para explicar las tendencias migratorias predominantes en el mundo actual, analizando algún ejemplo representativo y emitiendo un juicio razonado sobre las consecuencias que comportan (objetivo 2)."
"3º ESO";"Ciencias sociales, geografía e historia.";"Describir algún caso que muestre las consecuencias medioambientales de las actividades económicas y los comportamientos individuales, discriminando las formas de desarrollo sostenible de las que son nocivas para el medio ambiente y aportando algún ejemplo de los acuerdos y políticas internacionales para frenar su deterioro.";"Este criterio valora la competencia para tomar conciencia de los problemas que la ocupación y explotación del espacio pueden generar en el medioambiente y se conocen planteamientos y políticas de defensa del medio ambiente, sugiriendo actuaciones y políticas concretas que mejoran la calidad ambiental y colaboran en la búsqueda de un desarrollo sostenible (objetivo 2)."
"3º ESO";"Ciencias sociales, geografía e historia.";"Identificar, situar cronológica y geográficamente, y caracterizar las zonas de conflicto transformaciones y conflictos mundiales que han tenido lugar en el siglo XX en el mundo, en Europa y en España y aplican este conocimiento a la comprensión de algunos de los problemas internacionales más destacados de la actualidad.";"Este criterio valora si se identifican los principales acontecimientos en el panorama internacional del siglo XX, a fin de comprender mejor la realidad internacional presente. Será de interés comprobar la capacidad de analizar algunos problemas internacionales actuales a la luz de los acontecimientos citados (objetivo 3)"
"3º ESO";"Ciencias sociales, geografía e historia.";"Identificar y localizar en el mapa las comunidades autónomas españolas y sus capitales, los estados de Europa y los principales países reconociendo los rasgos básicos de la organización político-administrativa del Estado español y su pertenencia a la Unión Europea.";"Este criterio valora si se localizan en sus respectivos mapas políticos las comunidades autónomas españolas, los estados europeos y los grandes países y áreas geoeconómicas del mundo identificando las funciones básicas que rigen el ordenamiento territorial de España así como su participación en las instituciones de la Unión Europea (objetivo 3)"
"3º ESO";"Ciencias sociales, geografía e historia.";"Identificar algunos casos en que la acción humana tiene un efecto positivo sobre el medio reconociendo, en el territorio español o mundial, algunos problemas relevantes relacionados con el medioambiente, explicando sus causas y efectos, aportando ejemplos de actuaciones que pueden contribuir a su mejora.";"Este criterio valora si el alumnado conoce los principales problemas medioambientales de la actualidad, en especial los más directamente relacionados con las características del medio natural, si los relaciona con sus causas y sus posibles efectos, si ha tomado conciencia de los problemas que la ocupación y explotación del espacio pueden generar en el medioambiente y se conocen planteamientos y políticas de defensa del medio ambiente, sugiriendo actuaciones concretas que mejoren la calidad ambiental y colaboren en la búsqueda de un desarrollo sostenible (objetivo 3)."
"3º ESO";"Ciencias sociales, geografía e historia.";"Analizar indicadores socioeconómicos de diferentes países y utilizar ese conocimiento para reconocer desequilibrios territoriales en la distribución de los recursos, explicando algunas consecuencias de los mismos y mostrando sensibilidad ante las desigualdades.";"Este criterio de trata de evaluar que se sabe extraer información proporcionada por datos numéricos exponiendo sus conclusiones y que se utiliza dicha información para identificar situaciones diferenciadas en el grado de desarrollo de los países. Además, se trata de valorar si se deducen algunas consecuencias de dichas diferencias, en particular las relaciones de dependencia que generan, mostrando en sus opiniones rechazo hacia las desigualdades (objetivo 4)."
"3º ESO";"Ciencias sociales, geografía e historia.";"Realizar proyectos de investigación guiada utilizando una lectura comprensiva utilizando fuentes diversas (observación, prensa, bibliografía, páginas web, etc), seleccionando la información pertinente, integrándola en un esquema o guión y comunicando los resultados del estudio con corrección y con el vocabulario adecuado.";"Este criterio evalúa si el alumnado es competente para planificar y realizar trabajos de síntesis e indagación, si maneja de forma correcta los instrumentos gráficos y cartográficos, así como la lectura e interpretación de gráficos y mapas temáticos, si consulta fuentes de todo tipo y utiliza las TIC como herramienta de consulta y expresión y si es capaz de comunicar la información obtenida utilizando correctamente la expresión escrita y el vocabulario (objetivo 5)."
"3º ESO";"Ciencias sociales, geografía e historia.";"Identificar los principales agentes e instituciones económicas así como las funciones que desempeñan en el marco de una economía cada vez más interdependiente, y aplicar este conocimiento al análisis y valoración de algunas realidades económicas actuales.";"Con este criterio se pretende evaluar si se conoce el funcionamiento básico de la economía a través del papel que cumplen los distintos agentes e instituciones económicas y si disponen, por tanto, de las claves imprescindibles para analizar algunos de los hechos y problemas económicos que les afectan directamente a ellos o a sus familias (inflación, coste de la vida, mercado laboral, consumo, etc.) o que caracterizan la actual globalización de la economía (espacio financiero y económico único, extensión del sistema capitalista, etc.)."
"3º ESO";"Ciencias sociales, geografía e historia.";"Caracterizar los principales sistemas de explotación agraria existentes en el mundo, localizando algunos ejemplos representativos de los mismos, y utilizar esa caracterización para analizar algunos problemas de la agricultura española.";"Este criterio trata de evaluar si los alumnos saben reconocer los rasgos de los principales sistemas agrarios y las nuevas técnicas industriales aplicadas a la agricultura. Trata asimismo de comprobar si utilizan estos conceptos al analizar situaciones concretas que ilustren los problemas más destacados de la agricultura actual y en particular de la agricultura española en el marco del mercado europeo."
"3º ESO";"Ciencias sociales, geografía e historia.";"Describir las transformaciones que en los campos de las tecnologías, la organización empresarial y la localización se están produciendo en las actividades, espacios y paisajes industriales, localizando y caracterizando los principales centros de producción en el mundo y en España y analizando las relaciones de intercambio que se establecen entre países y zonas.";"Se trata de evaluar que se conocen los principales tipos de industrias, se identifican las actuales formas de producción y los nuevos paisajes industriales y localizan las zonas productoras de energía y bienes industriales más destacados, reconociendo las corrientes de intercambio que genera la producción y el consumo."
"3º ESO";"Ciencias sociales, geografía e historia.";"Identificar el desarrollo y la transformación reciente de las actividades terciarias, para entender los cambios que se están produciendo, tanto en las relaciones económicas como sociales.";"Con este criterio se trata de evaluar que se conoce el progresivo desarrollo y predominio de las actividades de servicios en la economía actual, así como el papel que tienen los transportes y las comunicaciones, utilizando este conocimiento para explicar el aumento de la población urbana y el crecimiento de las ciudades."
"3º ESO";"Ciencias sociales, geografía e historia.";"Identificar y localizar en el mapa de España las comunidades autónomas y sus capitales, los estados de Europa y los principales países y áreas geoeconómicas y culturales del mundo reconociendo la organización territorial los rasgos básicos de la estructura organización político-administrativa del Estado español y su pertenencia a la Unión Europea.";"Este criterio pretende evaluar la localización, en sus respectivos mapas políticos, de las comunidades autónomas españolas, los estados europeos y los grandes países y áreas geoeconómicas del mundo, identificando los rasgos e instituciones que rigen el ordenamiento territorial de España, así como su participación en las instituciones de la Unión Europea."
"3º ESO";"Ciencias sociales, geografía e historia.";"Describir los rasgos geográficos comunes y diversos que caracterizan el espacio geográfico español y explicar el papel que juegan los principales centros de actividad económica y los grandes ejes de comunicación como organizadores del espacio y cómo su localización se relaciona con los contrastes regionales.";"Con este criterio se pretende evaluar que se reconocen los rasgos físicos y humanos básicos del territorio español y se tiene una representación clara de los centros económicos y la red principal de comunicaciones y si sabe explicar que en esa organización hay regiones y áreas territoriales diferenciadas."
"3º ESO";"Ciencias sociales, geografía e historia.";"Analizar indicadores socioeconómicos de diferentes países y utilizar ese conocimiento para reconocer desequilibrios territoriales en la distribución de los recursos, explicando algunas de sus consecuencias y mostrando sensibilidad ante las desigualdades.";"Con este criterio de trata de evaluar que se sabe extraer y comprender la información proporcionada por datos numéricos exponiendo sus conclusiones y se utiliza dicha información para identificar situaciones diferenciadas en el grado de desarrollo de los países. Además, se trata de evaluar si se deducen algunas consecuencias de dichas diferencias, en particular las relaciones de dependencia que generan, mostrando en sus opiniones rechazo hacia las desigualdades."
"3º ESO";"Ciencias sociales, geografía e historia.";"Analizar la situación española como ejemplo representativo de las tendencias migratorias en la actualidad identificando sus causas y relacionándolo con el proceso de globalización y de integración económica que se está produciendo, así como identificando las consecuencias tanto para el país receptor como para los países emisores y manifestando actitudes de solidaridad en el enjuiciamiento de este fenómeno.";"Con este criterio se pretende evaluar que se sabe utilizar los conocimientos sobre las tendencias del crecimiento demográfico y de desarrollo económico para explicar las tendencias migratorias predominantes en el mundo actual, en particular el carácter de la inmigración como un fenómeno estructural de la sociedades europeas y española, analizando un ejemplo representativo próximo a la experiencia del alumnado, y emitiendo un juicio razonado sobre las múltiples consecuencias que comportan."
"3º ESO";"Ciencias sociales, geografía e historia.";"Describir algún caso que muestre las consecuencias medioambientales de las actividades económicas y los comportamientos individuales, discriminando las formas de desarrollo sostenible de las que son nocivas para el medio ambiente y aportando algún ejemplo de los acuerdos y políticas internacionales para frenar su deterioro.";"Con este criterio se trata de comprobar que se ha tomado conciencia de los problemas que la ocupación y explotación del espacio pueden generar en el medioambiente y se conocen planteamientos y políticas de defensa del medio ambiente, sugiriendo actuaciones y políticas concretas que mejoran la calidad ambiental y colaboran en la búsqueda de un desarrollo sostenible."
"3º ESO";"Ciencias sociales, geografía e historia.";"Utilizar fuentes diversas (gráficos, croquis, mapas temáticos, bases de datos, imágenes, fuentes escritas) para obtener, relacionar y procesar información sobre hechos sociales y comunicar las conclusiones de forma organizada e inteligible empleando para ello las posibilidades que ofrecen las tecnologías de la información y la comunicación.";"Este criterio evalúa el manejo correcto de los instrumentos gráficos y cartográficos, así como la lectura e interpretación de gráficos y mapas temáticos, de una dificultad similar o inferior a la habitual en los medios de comunicación. Se trata igualmente de comprobar si se utiliza en la presentación de las conclusiones las posibilidades que proporciona un procesador de textos o una presentación, por ejemplo."
"3º ESO";"Ciencias sociales, geografía e historia.";"Utilizar con rigor la información obtenida de fuentes diversas y exponer opiniones razonadas al participar en debates sobre cuestiones de actualidad cercanas a la vida del alumno manifestando actitudes de solidaridad.";"Este criterio permite comprobar la sensibilidad ante problemas del mundo actual, tales como la existencia de colectivos desfavorecidos, situaciones de discriminación, deterioro ambiental, mercado de trabajo, pautas del consumo, etc., que se abordan con rigor y con actitud solidaria. Por otra parte, permite evaluar el uso adecuado del lenguaje oral y de la argumentación, así como la aceptación de las normas que rigen el dialogo y la intervención en grupo."
"3º ESO";"Educación ético-cívica";"Diferenciar los rasgos básicos que caracterizan la dimensión moral de las personas (las normas, la jerarquía de valores, las costumbres, etc.) y los principales problemas morales.";"Este criterio valora si identifican los distintos elementos de la dimensión moral de las personas y del comportamiento humano y de los dilemas morales que se plantean en el mundo actual (objetivo 1)."
"3º ESO";"Educación ético-cívica";"Descubrir sus sentimientos en las relaciones interpersonales, razonar las motivaciones de sus conductas y elecciones y practicar el diálogo en las situaciones de conflicto.";"Este criterio valora si el alumnado asume y controla sus propios sentimientos, se pone en el lugar de los otros y utiliza el diálogo y otros procedimientos no violentos para superar los
conflictos en sus relaciones interpersonales, que razona sus elecciones y que es responsable de sus actos (objetivo 2)."
"3º ESO";"Educación ético-cívica";"Justificar las propias posiciones utilizando sistemáticamente la argumentación y el diálogo y participar de forma democrática y cooperativa en las actividades del centro y del entorno.";"Este criterio valora el uso adecuado de la argumentación sobre dilemas y conflictos morales y el grado de conocimiento y de respeto a las posiciones divergentes de los interlocutores, tanto en el aula como en el ámbito familiar y social. Por otra parte, se pretende conocer la manera y el grado en que el alumnado participa y coopera activamente en el trabajo de grupo y si colabora con el profesorado y los compañeros y compañeras en las actividades del centro educativo y en otros ámbitos externos (objetivo 2)."
"3º ESO";"Educación ético-cívica";"Reconocer los Derechos Humanos como principal referencia ética de la conducta humana e identificar la evolución de los derechos cívicos, políticos, económicos, sociales y culturales, manifestando actitudes a favor del ejercicio activo y el cumplimiento de los mismos.";"Este criterio valora el grado de comprensión de los conceptos claves de los Derechos Humanos y su valoración crítica del esfuerzo que ello ha supuesto en la historia de la Humanidad. Se trata asimismo de valorar si el alumnado entiende los Derechos Humanos como una conquista histórica inacabada y manifiesta una exigencia activa de su cumplimiento (objetivo 3)."
"3º ESO";"Educación ético-cívica";"Distinguir igualdad y diversidad y las causas y factores de discriminación. Analizar el camino recorrido hacia la igualdad de derechos de las mujeres y rechazar su discriminación y las situaciones de violencia de las que son víctimas.";"Este criterio valora si el alumnado reconoce la igualdad y la dignidad de todas las personas y los elementos diferenciadores que están en la base de algunas discriminaciones, así como los momentos históricos más relevantes en la conquista de los derechos políticos de las mujeres y la igualdad en el ámbito familiar y laboral, a la vez que mide si saben identificar y localizar las situaciones de discriminación de todo tipo que subsisten en las sociedades actuales y rechazan activamente la violencia contra las mujeres u otros colectivos (objetivo 4 y 5)."
"3º ESO";"Educación ético-cívica";"Comprender y expresar el significado histórico y filosófico de la democracia como forma de convivencia social y política.";"Este criterio valora si comprende el pluralismo político y moral, a la vez que se aprecia el necesario respeto a la dignidad de cada persona por encima de las diferencias individuales y culturales que tienen su origen en la historia de las colectividades y de los individuos (objetivo 6)."
"3º ESO";"Educación ético-cívica";"Reconocer los valores fundamentales de la democracia en la Constitución Española y la noción de sistema democrático como forma de organización política en España y en el mundo.";"Este criterio valora si el alumnado conoce los procesos de democratización de muchos países como un logro de la civilización humana en todo el mundo, de los conceptos claves del sistema democrático, como el sistema de elecciones, el pluralismo político, el gobierno de la mayoría y los conflictos entre legitimidad y legalidad democráticas, su valoración de la democracia como una conquista ético-política de todos los ciudadanos españoles y su aplicación para enjuiciar actuaciones y actitudes cotidianas de la vida pública (objetivo 6 y 7)."
"3º ESO";"Educación ético-cívica";"Identificar y expresar las principales teorías éticas";"Este criterio valora el conocimiento de los conceptos claves de algunas de las teorías éticas que más han influido en la conquista de los derechos y libertades en Occidente (objetivo 8 y 9)."
"3º ESO";"Educación ético-cívica";"Analizar las causas que provocan los principales problemas sociales del mundo actual, utilizando de forma crítica la información que proporcionan los medios de comunicación e identificar soluciones comprometidas con la defensa de formas de vida más justas.";"Este criterio valora si identifican y comprenden algunas de las causas que provocan los principales problemas sociales del mundo actual (reparto desigual de la riqueza, explotación infantil, emigraciones forzadas, etc.), utilizando con rigor y de forma crítica la información obtenida de los distintos medios de comunicación; si se reconoce la actuación de organismos e
instituciones comprometidas con la defensa de formas de vida más justas y se manifiestan actitudes de tolerancia y solidaridad al plantear soluciones (objetivo 8)."
"3º ESO";"Educación ético-cívica";"Reconocer la existencia de conflictos y el papel que desempeñan en los mismos las organizaciones internacionales y las fuerzas de pacificación. Valorar la cultura de la paz, la importancia de las leyes y la participación humanitaria para paliar las consecuencias de los conflictos.";"Este criterio valora si el alumnado conoce los conflictos más relevantes del mundo actual y su localización, la actuación de las organizaciones internacionales, de las fuerzas de pacificación y las leyes por las que se rigen. Asimismo, se pretende comprobar si valora la cultura de la paz en la convivencia diaria y si reflexiona y asume el papel vital que tiene la participación humanitaria para mitigar las derivaciones negativas de los conflictos (objetivo 9)."
"3º ESO";"Educación Física";"Relacionar las actividades físicas con los efectos que producen en los diferentes aparatos y sistemas del cuerpo humano, especialmente con aquellos que son más relevantes para la salud.";"Este criterio valora si el alumnado conoce los aparatos y sistemas sobre los que incide la práctica de ejercicio físico, así como las adaptaciones que ésta produce. Se hará hincapié en aquellos aparatos y sistemas más directamente relacionados con la salud, es decir, básicamente al aparato cardiovascular y el aparato locomotor. Asimismo deberá mostrar la repercusión que dichos cambios tienen en la calidad de vida y en la autonomía de las personas en el curso de su vida (objetivo 1)."
"3º ESO";"Educación Física";"Reflexionar sobre la importancia que tiene para la salud una alimentación equilibrada a partir del cálculo de la ingesta y el gasto calórico, en base a las raciones diarias de cada grupo de alimentos y de las actividades diarias realizadas.";"Este criterio valora si el alumnado calcula el aporte calórico de la ingesta y el consumo, reflexionando posteriormente sobre la importancia de mantener un equilibrio diario entre ambos aspectos. Así mismo, deberá ser consciente de los riesgos para la salud y las enfermedades que se derivan de los desequilibrios que se puedan producir entre la ingesta y el gasto calórico (objetivo 1)."
"3º ESO";"Educación Física";"Incrementar los niveles de resistencia aeróbica, flexibilidad y fuerza resistencia a partir del nivel inicial, participando en la selección de las actividades y ejercicios en función de los métodos de entrenamiento propios de cada capacidad.";"Este criterio valora si el alumnado conoce un abanico de actividades y ejercicios que deberá combinar para, a partir de los métodos de entrenamiento establecidos por el profesorado, incrementar el nivel de las capacidades físicas citadas. Por lo tanto, deberá desarrollar un trabajo regular, autónomo y responsable encaminado al incremento de las cualidades físicas relacionadas con la salud, de acuerdo a sus posibilidades y basado en el esfuerzo diario (objetivo 2)."
"3º ESO";"Educación Física";"Realizar ejercicios de acondicionamiento físico atendiendo a criterios de higiene postural como estrategia para la prevención de lesiones.";"Este criterio valora la ejecución correcta de muchos ejercicios, sobre todo de fuerza muscular y de flexibilidad que, realizada incorrectamente, pueden resultar potencialmente peligrosos para la salud del alumnado. Asimismo se valora el uso de la relajación para eliminar las tensiones musculares. Además deberá aplicar las pautas de movimiento facilitadas para transferirlas a las posiciones corporales de las actividades cotidianas (objetivo 2)."
"3º ESO";"Educación Física";"Resolver situaciones de juego reducido de uno o varios deportes colectivos, aplicando los conocimientos técnicos, tácticos y reglamentarios adquiridos.";"Este criterio valora prioritariamente la toma de decisiones necesaria para la resolución de situaciones de juego reducido, más que la ejecución técnica de las habilidades que se desarrollan. Las situaciones escogidas serán aplicables a la mayoría de los deportes colectivos trabajados, fomentarán la participación del alumnado y simplificarán los mecanismos de decisión (objetivo 3)."
"3º ESO";"Educación Física";"Completar una actividad de orientación, preferentemente en el medio natural, con la ayuda de un mapa y respetando las normas de seguridad.";"Este criterio valora la competencia del alumnado para completar una actividad en la que deberá orientarse con la ayuda de un mapa y, si se considera pertinente, con la ayuda de otros métodos de orientación, atendiendo a las medidas de seguridad en relación sobre todo a la ropa y calzado adecuado, a la hidratación, al uso de mapas, etc. Cada centro elegirá el espacio para realizar la actividad en función de sus instalaciones y su entorno, priorizando el hecho de llevar acabo dicha actividad en un entorno natural (objetivo 4)."
"3º ESO";"Educación Física";"Realizar bailes por parejas o en grupo, indistintamente con cualquier miembro del mismo, mostrando respeto y desinhibición.";"Este criterio valora si el alumnado interacciona con sus compañeros y compañeras, respetándose y adaptándose a cada uno de ellos. Se plantearán actividades donde la distancia y el contacto directo entre los integrantes sea variable, de menor a mayor proximidad entre los participantes, y serán seleccionadas en función de las características del grupo (objetivo 5)."
"3º ESO";"Educación Física";"Manifestar actitudes de cooperación, tolerancia, deportividad y “juego limpio” tanto cuando se adopta el papel de participante como el de espectador en la práctica de un deporte colectivo.";"El alumnado participará en situaciones competitivas del deporte colectivo escogido. Se valorará su capacidad de implicarse y esforzarse en cumplir las responsabilidades que le asigna su propio equipo. También se le valorará el respeto a las normas, al árbitro, a los propios compañeros y a los oponentes, así como la aceptación del resultado. Cuando actúe como espectador se le valorará, la capacidad de mostrarse participativo y motivado por la competición y el respeto a jugadores, al árbitro y sus decisiones (objetivo 6)."
"3º ESO";"Educación Física";"Manifestar una actitud crítica ante las prácticas y valoraciones que se hacen del deporte y del cuerpo a través de los diferentes medios de comunicación.";"Con este criterio se pretende que el alumnado, a partir del análisis de la información que ofrecen los medios de comunicación (prensa, revistas para adolescentes, Internet, radio, TV), aborde temáticas vinculadas al deporte y al cuerpo vigentes en la sociedad y analice de forma crítica temas como la imagen corporal, los estilos de vida en la sociedad actual, los valores de las diferentes vertientes del deporte o la violencia y la competitividad (objetivo 7)."
"3º ESO";"Educación Física";"Utilizar las tecnologías de la información y la comunicación como recurso de la materia.";"Se valora la competencia alcanzada por el alumnado para realizar sencillas investigaciones utilizando las TIC para profundizar en distintos contenidos, registrar datos, presentar información…(objetivo 8)."
"3º ESO";"Educación Física";"Relacionar las actividades físicas con los efectos que producen en los diferentes aparatos y sistemas del cuerpo humano, especialmente con aquéllos que son más relevantes para la salud.";"Se pretende saber si el alumnado conoce los aparatos y sistemas sobre los que incide la práctica de ejercicio físico, así como las adaptaciones que ésta produce. Se hará hincapié en aquellos aparatos y sistemas más directamente relacionados con la salud, es decir, básicamente al aparato cardiovascular y el aparato locomotor. Asimismo deberá mostrar la repercusión que dichos cambios tienen en la calidad de vida y en la autonomía de las personas en el curso de su vida."
"3º ESO";"Educación Física";"Incrementar los niveles de resistencia aeróbica, flexibilidad y fuerza resistencia a partir del nivel inicial, participando en la selección de las actividades y ejercicios en función de los métodos de entrenamiento propios de cada capacidad.";"El alumnado conocerá un abanico de actividades y ejercicios que deberá combinar para, a partir de los métodos de entrenamiento establecidos por el profesorado, incrementar el nivel de las capacidades físicas citadas. Por lo tanto, deberá desarrollar un trabajo regular, autónomo y responsable encaminado al incremento de las cualidades físicas relacionadas con la salud, de acuerdo a sus posibilidades y basado en el esfuerzo diario."
"3º ESO";"Educación Física";"Realizar ejercicios de acondicionamiento físico atendiendo a criterios de higiene postural como estrategia para la prevención de lesiones.";"Este criterio evalúa la ejecución correcta de muchos ejercicios, sobre todo de fuerza muscular y de flexibilidad que, realizados incorrectamente, pueden resultar potencialmente peligrosos para la salud del alumnado. Además deberá aplicar las pautas de movimiento facilitadas para transferirlas a las posiciones corporales de las actividades cotidianas."
